Provincias;Ramas de actividad;periodo;Total
19 Guadalajara;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;1.146.314
19 Guadalajara;Valor añadido bruto total;2019;4.956.792
19 Guadalajara;Impuestos netos sobre los productos;2019;508.545
19 Guadalajara;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;5.465.337
21 Huelva;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;10.544.112
21 Huelva;A. Agricultura, ganadería, silvicultura y pesca;2019;692.537
21 Huelva;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;1.948.511
21 Huelva;C. - De las cuales: Industria manufacturera;2019;1.067.398
21 Huelva;F. Construcción;2019;546.306
21 Huelva;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;1.951.281
21 Huelva;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;1.996.873
21 Huelva;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;2.427.483
21 Huelva;Valor añadido bruto total;2019;9.562.991
21 Huelva;Impuestos netos sobre los productos;2019;981.121
21 Huelva;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;10.544.112
22 Huesca;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;6.499.251
22 Huesca;A. Agricultura, ganadería, silvicultura y pesca;2019;846.752
22 Huesca;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;945.859
22 Huesca;C. - De las cuales: Industria manufacturera;2019;781.522
22 Huesca;F. Construcción;2019;388.936
22 Huesca;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;1.409.365
22 Huesca;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;1.020.279
22 Huesca;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;1.283.310
22 Huesca;Valor añadido bruto total;2019;5.894.501
22 Huesca;Impuestos netos sobre los productos;2019;604.750
22 Huesca;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;6.499.251
23 Jaén;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;11.170.612
23 Jaén;A. Agricultura, ganadería, silvicultura y pesca;2019;897.842
23 Jaén;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;1.291.407
23 Jaén;C. - De las cuales: Industria manufacturera;2019;1.142.351
23 Jaén;F. Construcción;2019;593.931
23 Jaén;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;2.103.115
23 Jaén;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;2.143.888
23 Jaén;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;3.101.012
23 Jaén;Valor añadido bruto total;2019;10.131.195
23 Jaén;Impuestos netos sobre los productos;2019;1.039.417
23 Jaén;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;11.170.612
24 León;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;10.093.250
24 León;A. Agricultura, ganadería, silvicultura y pesca;2019;365.818
24 León;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;1.208.184
24 León;C. - De las cuales: Industria manufacturera;2019;895.326
24 León;F. Construcción;2019;584.515
24 León;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;2.453.693
24 León;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;2.077.368
24 León;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;2.464.503
24 León;Valor añadido bruto total;2019;9.154.081
24 León;Impuestos netos sobre los productos;2019;939.169
24 León;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;10.093.250
25 Lleida;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;12.641.158
25 Lleida;A. Agricultura, ganadería, silvicultura y pesca;2019;635.301
25 Lleida;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;1.219.140
25 Lleida;C. - De las cuales: Industria manufacturera;2019;907.084
25 Lleida;F. Construcción;2019;811.609
25 Lleida;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;3.785.177
25 Lleida;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;2.327.973
25 Lleida;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;2.685.708
25 Lleida;Valor añadido bruto total;2019;11.464.908
25 Lleida;Impuestos netos sobre los productos;2019;1.176.250
25 Lleida;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;12.641.158
27 Lugo;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;7.763.915
27 Lugo;A. Agricultura, ganadería, silvicultura y pesca;2019;716.511
27 Lugo;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;1.043.134
27 Lugo;C. - De las cuales: Industria manufacturera;2019;622.456
27 Lugo;F. Construcción;2019;439.896
27 Lugo;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;1.885.830
27 Lugo;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;1.263.369
27 Lugo;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;1.692.749
27 Lugo;Valor añadido bruto total;2019;7.041.489
27 Lugo;Impuestos netos sobre los productos;2019;722.426
27 Lugo;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;7.763.915
28 Madrid;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;242.093.235
28 Madrid;A. Agricultura, ganadería, silvicultura y pesca;2019;151.583
28 Madrid;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;22.573.777
28 Madrid;C. - De las cuales: Industria manufacturera;2019;13.307.397
28 Madrid;F. Construcción;2019;10.978.541
28 Madrid;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;71.999.847
28 Madrid;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;67.864.003
28 Madrid;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;45.998.900
28 Madrid;Valor añadido bruto total;2019;219.566.651
28 Madrid;Impuestos netos sobre los productos;2019;22.526.584
28 Madrid;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;242.093.235
29 Málaga;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;32.202.624
29 Málaga;A. Agricultura, ganadería, silvicultura y pesca;2019;759.634
29 Málaga;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;1.400.889
29 Málaga;C. - De las cuales: Industria manufacturera;2019;771.216
29 Málaga;F. Construcción;2019;2.989.565
29 Málaga;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;8.765.068
29 Málaga;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;8.342.239
29 Málaga;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;6.948.800
29 Málaga;Valor añadido bruto total;2019;29.206.195
29 Málaga;Impuestos netos sobre los productos;2019;2.996.429
29 Málaga;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;32.202.624
30 Murcia;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;32.319.250
30 Murcia;A. Agricultura, ganadería, silvicultura y pesca;2019;1.617.920
30 Murcia;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;5.306.154
30 Murcia;C. - De las cuales: Industria manufacturera;2019;4.075.736
30 Murcia;F. Construcción;2019;1.909.159
30 Murcia;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;7.618.779
30 Murcia;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;5.914.766
30 Murcia;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;6.945.191
30 Murcia;Valor añadido bruto total;2019;29.311.969
30 Murcia;Impuestos netos sobre los productos;2019;3.007.281
30 Murcia;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;32.319.250
31 Navarra;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;20.873.397
31 Navarra;A. Agricultura, ganadería, silvicultura y pesca;2019;671.653
31 Navarra;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;5.608.308
31 Navarra;C. - De las cuales: Industria manufacturera;2019;4.872.516
31 Navarra;F. Construcción;2019;1.117.296
31 Navarra;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;4.025.408
31 Navarra;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;3.587.200
31 Navarra;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;3.921.279
31 Navarra;Valor añadido bruto total;2019;18.931.144
31 Navarra;Impuestos netos sobre los productos;2019;1.942.253
31 Navarra;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;20.873.397
32 Ourense;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;7.100.820
32 Ourense;A. Agricultura, ganadería, silvicultura y pesca;2019;507.480
32 Ourense;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;1.171.849
32 Ourense;C. - De las cuales: Industria manufacturera;2019;682.981
32 Ourense;F. Construcción;2019;514.957
32 Ourense;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;1.523.294
32 Ourense;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;1.165.126
32 Ourense;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;1.557.388
32 Ourense;Valor añadido bruto total;2019;6.440.094
32 Ourense;Impuestos netos sobre los productos;2019;660.726
32 Ourense;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;7.100.820
34 Palencia;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;4.410.268
34 Palencia;A. Agricultura, ganadería, silvicultura y pesca;2019;230.828
34 Palencia;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;1.200.768
34 Palencia;C. - De las cuales: Industria manufacturera;2019;1.057.584
34 Palencia;F. Construcción;2019;206.840
34 Palencia;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;671.756
34 Palencia;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;732.983
34 Palencia;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;956.721
34 Palencia;Valor añadido bruto total;2019;3.999.896
34 Palencia;Impuestos netos sobre los productos;2019;410.372
34 Palencia;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;4.410.268
35 Palmas, Las;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;24.214.216
35 Palmas, Las;A. Agricultura, ganadería, silvicultura y pesca;2019;264.322
35 Palmas, Las;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;1.534.808
35 Palmas, Las;C. - De las cuales: Industria manufacturera;2019;799.644
35 Palmas, Las;F. Construcción;2019;1.271.859
35 Palmas, Las;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;8.579.740
35 Palmas, Las;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;5.091.851
35 Palmas, Las;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;5.218.522
35 Palmas, Las;Valor añadido bruto total;2019;21.961.102
35 Palmas, Las;Impuestos netos sobre los productos;2019;2.253.114
35 Palmas, Las;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;24.214.216
36 Pontevedra;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;21.637.314
36 Pontevedra;A. Agricultura, ganadería, silvicultura y pesca;2019;818.688
36 Pontevedra;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;3.977.842
36 Pontevedra;C. - De las cuales: Industria manufacturera;2019;3.713.443
36 Pontevedra;F. Construcción;2019;1.369.926
36 Pontevedra;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;5.014.448
36 Pontevedra;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;4.204.561
36 Pontevedra;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;4.238.514
36 Pontevedra;Valor añadido bruto total;2019;19.623.979
36 Pontevedra;Impuestos netos sobre los productos;2019;2.013.335
36 Pontevedra;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;21.637.314
26 Rioja, La;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;8.822.400
26 Rioja, La;A. Agricultura, ganadería, silvicultura y pesca;2019;480.753
26 Rioja, La;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;2.041.910
26 Rioja, La;C. - De las cuales: Industria manufacturera;2019;1.786.257
26 Rioja, La;F. Construcción;2019;493.419
26 Rioja, La;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;1.657.362
26 Rioja, La;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;1.549.702
26 Rioja, La;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;1.778.337
26 Rioja, La;Valor añadido bruto total;2019;8.001.483
26 Rioja, La;Impuestos netos sobre los productos;2019;820.917
26 Rioja, La;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;8.822.400
37 Salamanca;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;7.202.099
37 Salamanca;A. Agricultura, ganadería, silvicultura y pesca;2019;357.605
37 Salamanca;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;560.811
37 Salamanca;C. - De las cuales: Industria manufacturera;2019;423.359
37 Salamanca;F. Construcción;2019;426.712
37 Salamanca;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;1.662.920
37 Salamanca;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;1.447.567
37 Salamanca;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;2.076.334
37 Salamanca;Valor añadido bruto total;2019;6.531.949
37 Salamanca;Impuestos netos sobre los productos;2019;670.150
37 Salamanca;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;7.202.099
38 Santa Cruz de Tenerife;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;22.968.344
38 Santa Cruz de Tenerife;A. Agricultura, ganadería, silvicultura y pesca;2019;473.279
38 Santa Cruz de Tenerife;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;1.165.868
38 Santa Cruz de Tenerife;C. - De las cuales: Industria manufacturera;2019;467.048
38 Santa Cruz de Tenerife;F. Construcción;2019;1.439.801
38 Santa Cruz de Tenerife;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;7.086.295
38 Santa Cruz de Tenerife;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;4.925.187
38 Santa Cruz de Tenerife;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;5.740.728
38 Santa Cruz de Tenerife;Valor añadido bruto total;2019;20.831.158
38 Santa Cruz de Tenerife;Impuestos netos sobre los productos;2019;2.137.186
38 Santa Cruz de Tenerife;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;22.968.344
40 Segovia;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;3.500.825
40 Segovia;A. Agricultura, ganadería, silvicultura y pesca;2019;194.001
40 Segovia;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;357.123
40 Segovia;C. - De las cuales: Industria manufacturera;2019;292.520
40 Segovia;F. Construcción;2019;288.273
40 Segovia;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;777.373
40 Segovia;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;678.843
40 Segovia;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;879.463
40 Segovia;Valor añadido bruto total;2019;3.175.076
40 Segovia;Impuestos netos sobre los productos;2019;325.749
40 Segovia;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;3.500.825
41 Sevilla;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;40.538.496
41 Sevilla;A. Agricultura, ganadería, silvicultura y pesca;2019;1.749.960
41 Sevilla;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;5.422.919
41 Sevilla;C. - De las cuales: Industria manufacturera;2019;3.448.057
41 Sevilla;F. Construcción;2019;2.095.895
41 Sevilla;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;9.082.735
41 Sevilla;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;8.459.259
41 Sevilla;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;9.955.652
41 Sevilla;Valor añadido bruto total;2019;36.766.420
41 Sevilla;Impuestos netos sobre los productos;2019;3.772.076
41 Sevilla;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;40.538.496
42 Soria;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;2.524.615
42 Soria;A. Agricultura, ganadería, silvicultura y pesca;2019;149.364
42 Soria;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;613.662
42 Soria;C. - De las cuales: Industria manufacturera;2019;461.970
42 Soria;F. Construcción;2019;150.055
42 Soria;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;457.650
42 Soria;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;348.982
42 Soria;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;569.989
42 Soria;Valor añadido bruto total;2019;2.289.702
42 Soria;Impuestos netos sobre los productos;2019;234.913
42 Soria;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;2.524.615
43 Tarragona;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;24.643.977
43 Tarragona;A. Agricultura, ganadería, silvicultura y pesca;2019;275.092
43 Tarragona;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;5.643.209
43 Tarragona;C. - De las cuales: Industria manufacturera;2019;3.931.959
43 Tarragona;F. Construcción;2019;1.257.329
43 Tarragona;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;5.363.353
43 Tarragona;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;5.500.715
43 Tarragona;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;4.311.176
43 Tarragona;Valor añadido bruto total;2019;22.350.874
43 Tarragona;Impuestos netos sobre los productos;2019;2.293.103
43 Tarragona;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;24.643.977
44 Teruel;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;3.394.776
44 Teruel;A. Agricultura, ganadería, silvicultura y pesca;2019;202.928
44 Teruel;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;477.488
44 Teruel;C. - De las cuales: Industria manufacturera;2019;311.877
44 Teruel;F. Construcción;2019;263.793
44 Teruel;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;716.500
44 Teruel;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;537.641
44 Teruel;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;880.545
44 Teruel;Valor añadido bruto total;2019;3.078.895
44 Teruel;Impuestos netos sobre los productos;2019;315.881
44 Teruel;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;3.394.776
45 Toledo;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;13.173.524
45 Toledo;A. Agricultura, ganadería, silvicultura y pesca;2019;701.934
45 Toledo;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;2.581.305
45 Toledo;C. - De las cuales: Industria manufacturera;2019;2.110.331
45 Toledo;F. Construcción;2019;915.925
45 Toledo;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;2.387.686
45 Toledo;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;2.264.943
