grupo_edad,origen,sexo,year,total,provincia_id
16-64 años,Extranjeros,Mujeres,2021,6780.0,32
65 y más,Españoles,Hombres,2021,41321.0,32
65 y más,Españoles,Mujeres,2021,53727.0,32
65 y más,Extranjeros,Hombres,2021,657.0,32
65 y más,Extranjeros,Mujeres,2021,762.0,32
0-15 años,Españoles,Hombres,2021,9054.0,34
0-15 años,Españoles,Mujeres,2021,8565.0,34
0-15 años,Extranjeros,Hombres,2021,684.0,34
0-15 años,Extranjeros,Mujeres,2021,582.0,34
16-64 años,Españoles,Hombres,2021,47648.0,34
16-64 años,Españoles,Mujeres,2021,45232.0,34
16-64 años,Extranjeros,Hombres,2021,2798.0,34
16-64 años,Extranjeros,Mujeres,2021,3008.0,34
65 y más,Españoles,Hombres,2021,18547.0,34
65 y más,Españoles,Mujeres,2021,22750.0,34
65 y más,Extranjeros,Hombres,2021,110.0,34
65 y más,Extranjeros,Mujeres,2021,145.0,34
0-15 años,Españoles,Hombres,2021,70933.0,35
0-15 años,Españoles,Mujeres,2021,67356.0,35
0-15 años,Extranjeros,Hombres,2021,8373.0,35
0-15 años,Extranjeros,Mujeres,2021,7850.0,35
16-64 años,Españoles,Hombres,2021,346141.0,35
16-64 años,Españoles,Mujeres,2021,338691.0,35
16-64 años,Extranjeros,Hombres,2021,55196.0,35
16-64 años,Extranjeros,Mujeres,2021,55903.0,35
65 y más,Españoles,Hombres,2021,72359.0,35
65 y más,Españoles,Mujeres,2021,89161.0,35
65 y más,Extranjeros,Hombres,2021,8279.0,35
65 y más,Extranjeros,Mujeres,2021,8297.0,35
0-15 años,Españoles,Hombres,2021,62554.0,36
0-15 años,Españoles,Mujeres,2021,58437.0,36
0-15 años,Extranjeros,Hombres,2021,2239.0,36
0-15 años,Extranjeros,Mujeres,2021,2214.0,36
16-64 años,Españoles,Hombres,2021,283575.0,36
16-64 años,Españoles,Mujeres,2021,285567.0,36
16-64 años,Extranjeros,Hombres,2021,14751.0,36
16-64 años,Extranjeros,Mujeres,2021,16113.0,36
65 y más,Españoles,Hombres,2021,91569.0,36
65 y más,Españoles,Mujeres,2021,124555.0,36
65 y más,Extranjeros,Hombres,2021,1222.0,36
65 y más,Extranjeros,Mujeres,2021,1479.0,36
0-15 años,Españoles,Hombres,2021,20868.0,26
0-15 años,Españoles,Mujeres,2021,19687.0,26
0-15 años,Extranjeros,Hombres,2021,4088.0,26
0-15 años,Extranjeros,Mujeres,2021,3801.0,26
16-64 años,Españoles,Hombres,2021,87004.0,26
16-64 años,Españoles,Mujeres,2021,84910.0,26
16-64 años,Extranjeros,Hombres,2021,15688.0,26
16-64 años,Extranjeros,Mujeres,2021,15914.0,26
65 y más,Españoles,Hombres,2021,29641.0,26
65 y más,Españoles,Mujeres,2021,36795.0,26
65 y más,Extranjeros,Hombres,2021,534.0,26
65 y más,Extranjeros,Mujeres,2021,866.0,26
0-15 años,Españoles,Hombres,2021,19175.0,37
0-15 años,Españoles,Mujeres,2021,18017.0,37
0-15 años,Extranjeros,Hombres,2021,981.0,37
0-15 años,Extranjeros,Mujeres,2021,1088.0,37
16-64 años,Españoles,Hombres,2021,94346.0,37
16-64 años,Españoles,Mujeres,2021,93439.0,37
16-64 años,Extranjeros,Hombres,2021,5807.0,37
16-64 años,Extranjeros,Mujeres,2021,6669.0,37
65 y más,Españoles,Hombres,2021,38255.0,37
65 y más,Españoles,Mujeres,2021,48837.0,37
65 y más,Extranjeros,Hombres,2021,310.0,37
65 y más,Extranjeros,Mujeres,2021,414.0,37
0-15 años,Españoles,Hombres,2021,63933.0,38
0-15 años,Españoles,Mujeres,2021,60617.0,38
0-15 años,Extranjeros,Hombres,2021,8270.0,38
0-15 años,Extranjeros,Mujeres,2021,7880.0,38
16-64 años,Españoles,Hombres,2021,307283.0,38
16-64 años,Españoles,Mujeres,2021,305648.0,38
16-64 años,Extranjeros,Hombres,2021,52369.0,38
16-64 años,Extranjeros,Mujeres,2021,55242.0,38
65 y más,Españoles,Hombres,2021,71284.0,38
65 y más,Españoles,Mujeres,2021,91712.0,38
65 y más,Extranjeros,Hombres,2021,9760.0,38
65 y más,Extranjeros,Mujeres,2021,10407.0,38
0-15 años,Españoles,Hombres,2021,9134.0,40
0-15 años,Españoles,Mujeres,2021,8681.0,40
0-15 años,Extranjeros,Hombres,2021,1693.0,40
0-15 años,Extranjeros,Mujeres,2021,1595.0,40
16-64 años,Españoles,Hombres,2021,43716.0,40
16-64 años,Españoles,Mujeres,2021,40104.0,40
16-64 años,Extranjeros,Hombres,2021,6846.0,40
16-64 años,Extranjeros,Mujeres,2021,7261.0,40
65 y más,Españoles,Hombres,2021,15425.0,40
65 y más,Españoles,Mujeres,2021,18581.0,40
65 y más,Extranjeros,Hombres,2021,257.0,40
65 y más,Extranjeros,Mujeres,2021,370.0,40
0-15 años,Españoles,Hombres,2021,165644.0,41
0-15 años,Españoles,Mujeres,2021,156142.0,41
0-15 años,Extranjeros,Hombres,2021,5323.0,41
0-15 años,Extranjeros,Mujeres,2021,5177.0,41
16-64 años,Españoles,Hombres,2021,609628.0,41
16-64 años,Españoles,Mujeres,2021,610730.0,41
16-64 años,Extranjeros,Hombres,2021,29313.0,41
16-64 años,Extranjeros,Mujeres,2021,34223.0,41
65 y más,Españoles,Hombres,2021,139710.0,41
65 y más,Españoles,Mujeres,2021,188472.0,41
65 y más,Extranjeros,Hombres,2021,1465.0,41
65 y más,Extranjeros,Mujeres,2021,2025.0,41
0-15 años,Españoles,Hombres,2021,5096.0,42
0-15 años,Españoles,Mujeres,2021,4791.0,42
0-15 años,Extranjeros,Hombres,2021,808.0,42
0-15 años,Extranjeros,Mujeres,2021,767.0,42
16-64 años,Españoles,Hombres,2021,25008.0,42
16-64 años,Españoles,Mujeres,2021,22895.0,42
16-64 años,Extranjeros,Hombres,2021,3658.0,42
16-64 años,Extranjeros,Mujeres,2021,3283.0,42
65 y más,Españoles,Hombres,2021,10247.0,42
65 y más,Españoles,Mujeres,2021,11953.0,42
65 y más,Extranjeros,Hombres,2021,103.0,42
65 y más,Extranjeros,Mujeres,2021,138.0,42
0-15 años,Españoles,Hombres,2021,56970.0,43
0-15 años,Españoles,Mujeres,2021,53276.0,43
0-15 años,Extranjeros,Hombres,2021,12254.0,43
0-15 años,Extranjeros,Mujeres,2021,11808.0,43
16-64 años,Españoles,Hombres,2021,215246.0,43
16-64 años,Españoles,Mujeres,2021,209209.0,43
16-64 años,Extranjeros,Hombres,2021,54885.0,43
16-64 años,Extranjeros,Mujeres,2021,50084.0,43
65 y más,Españoles,Hombres,2021,67304.0,43
65 y más,Españoles,Mujeres,2021,82819.0,43
65 y más,Extranjeros,Hombres,2021,3997.0,43
65 y más,Extranjeros,Mujeres,2021,4457.0,43
0-15 años,Españoles,Hombres,2021,7921.0,44
0-15 años,Españoles,Mujeres,2021,7608.0,44
0-15 años,Extranjeros,Hombres,2021,1503.0,44
0-15 años,Extranjeros,Mujeres,2021,1483.0,44
16-64 años,Españoles,Hombres,2021,37885.0,44
16-64 años,Españoles,Mujeres,2021,34312.0,44
16-64 años,Extranjeros,Hombres,2021,6153.0,44
16-64 años,Extranjeros,Mujeres,2021,5619.0,44
65 y más,Españoles,Hombres,2021,14610.0,44
65 y más,Españoles,Mujeres,2021,16970.0,44
65 y más,Extranjeros,Hombres,2021,215.0,44
65 y más,Extranjeros,Mujeres,2021,266.0,44
0-15 años,Españoles,Hombres,2021,54801.0,45
0-15 años,Españoles,Mujeres,2021,51450.0,45
0-15 años,Extranjeros,Hombres,2021,7106.0,45
0-15 años,Extranjeros,Mujeres,2021,6909.0,45
16-64 años,Españoles,Hombres,2021,208828.0,45
16-64 años,Españoles,Mujeres,2021,196950.0,45
16-64 años,Extranjeros,Hombres,2021,28317.0,45
16-64 años,Extranjeros,Mujeres,2021,28052.0,45
65 y más,Españoles,Hombres,2021,56369.0,45
65 y más,Españoles,Mujeres,2021,68005.0,45
65 y más,Extranjeros,Hombres,2021,997.0,45
65 y más,Extranjeros,Mujeres,2021,1619.0,45
0-15 años,Españoles,Hombres,2021,179771.0,46
0-15 años,Españoles,Mujeres,2021,170230.0,46
0-15 años,Extranjeros,Hombres,2021,23960.0,46
0-15 años,Extranjeros,Mujeres,2021,21891.0,46
16-64 años,Españoles,Hombres,2021,735588.0,46
16-64 años,Españoles,Mujeres,2021,728512.0,46
16-64 años,Extranjeros,Hombres,2021,113864.0,46
16-64 años,Extranjeros,Mujeres,2021,113251.0,46
65 y más,Españoles,Hombres,2021,207496.0,46
65 y más,Españoles,Mujeres,2021,278667.0,46
65 y más,Extranjeros,Hombres,2021,7282.0,46
65 y más,Extranjeros,Mujeres,2021,8800.0,46
0-15 años,Españoles,Hombres,2021,34084.0,47
0-15 años,Españoles,Mujeres,2021,32417.0,47
0-15 años,Extranjeros,Hombres,2021,2424.0,47
0-15 años,Extranjeros,Mujeres,2021,2379.0,47
16-64 años,Españoles,Hombres,2021,151311.0,47
16-64 años,Españoles,Mujeres,2021,151343.0,47
16-64 años,Extranjeros,Hombres,2021,11158.0,47
16-64 años,Extranjeros,Mujeres,2021,11835.0,47
65 y más,Españoles,Hombres,2021,53412.0,47
65 y más,Españoles,Mujeres,2021,67934.0,47
65 y más,Extranjeros,Hombres,2021,454.0,47
65 y más,Extranjeros,Mujeres,2021,610.0,47
0-15 años,Españoles,Hombres,2021,8129.0,49
0-15 años,Españoles,Mujeres,2021,7583.0,49
0-15 años,Extranjeros,Hombres,2021,529.0,49
0-15 años,Extranjeros,Mujeres,2021,428.0,49
16-64 años,Españoles,Hombres,2021,48849.0,49
16-64 años,Españoles,Mujeres,2021,45638.0,49
16-64 años,Extranjeros,Hombres,2021,2305.0,49
16-64 años,Extranjeros,Mujeres,2021,2610.0,49
65 y más,Españoles,Hombres,2021,23583.0,49
65 y más,Españoles,Mujeres,2021,28697.0,49
65 y más,Extranjeros,Hombres,2021,156.0,49
65 y más,Extranjeros,Mujeres,2021,218.0,49
0-15 años,Españoles,Hombres,2021,63663.0,50
0-15 años,Españoles,Mujeres,2021,59890.0,50
0-15 años,Extranjeros,Hombres,2021,10222.0,50
0-15 años,Extranjeros,Mujeres,2021,9663.0,50
16-64 años,Españoles,Hombres,2021,262950.0,50
16-64 años,Españoles,Mujeres,2021,259156.0,50
16-64 años,Extranjeros,Hombres,2021,47799.0,50
16-64 años,Extranjeros,Mujeres,2021,46863.0,50
65 y más,Españoles,Hombres,2021,87204.0,50
65 y más,Españoles,Mujeres,2021,116303.0,50
65 y más,Extranjeros,Hombres,2021,1516.0,50
65 y más,Extranjeros,Mujeres,2021,2223.0,50
0-15 años,Españoles,Hombres,2021,8428.0,51
0-15 años,Españoles,Mujeres,2021,8152.0,51
0-15 años,Extranjeros,Hombres,2021,381.0,51
0-15 años,Extranjeros,Mujeres,2021,346.0,51
16-64 años,Españoles,Hombres,2021,26687.0,51
16-64 años,Españoles,Mujeres,2021,24886.0,51
16-64 años,Extranjeros,Hombres,2021,2066.0,51
16-64 años,Extranjeros,Mujeres,2021,2259.0,51
65 y más,Españoles,Hombres,2021,4494.0,51
65 y más,Españoles,Mujeres,2021,5503.0,51
65 y más,Extranjeros,Hombres,2021,152.0,51
65 y más,Extranjeros,Mujeres,2021,163.0,51
0-15 años,Españoles,Hombres,2021,9033.0,52
0-15 años,Españoles,Mujeres,2021,8666.0,52
0-15 años,Extranjeros,Hombres,2021,1405.0,52
0-15 años,Extranjeros,Mujeres,2021,1291.0,52
16-64 años,Españoles,Hombres,2021,24646.0,52
16-64 años,Españoles,Mujeres,2021,22897.0,52
16-64 años,Extranjeros,Hombres,2021,4323.0,52
16-64 años,Extranjeros,Mujeres,2021,4682.0,52
65 y más,Españoles,Hombres,2021,3775.0,52
65 y más,Españoles,Mujeres,2021,4633.0,52
65 y más,Extranjeros,Hombres,2021,421.0,52
65 y más,Extranjeros,Mujeres,2021,489.0,52
0-15 años,Españoles,Hombres,2019,28513.0,02
0-15 años,Españoles,Mujeres,2019,26515.0,02
0-15 años,Extranjeros,Hombres,2019,2278.0,02
0-15 años,Extranjeros,Mujeres,2019,2157.0,02
16-64 años,Españoles,Hombres,2019,119164.0,02
16-64 años,Españoles,Mujeres,2019,115270.0,02
16-64 años,Extranjeros,Hombres,2019,10695.0,02
16-64 años,Extranjeros,Mujeres,2019,8781.0,02
65 y más,Españoles,Hombres,2019,32971.0,02
65 y más,Españoles,Mujeres,2019,41148.0,02
65 y más,Extranjeros,Hombres,2019,290.0,02
65 y más,Extranjeros,Mujeres,2019,385.0,02
0-15 años,Españoles,Hombres,2019,125807.0,03
0-15 años,Españoles,Mujeres,2019,118118.0,03
0-15 años,Extranjeros,Hombres,2019,24426.0,03
0-15 años,Extranjeros,Mujeres,2019,23344.0,03
16-64 años,Españoles,Hombres,2019,488464.0,03
16-64 años,Españoles,Mujeres,2019,480081.0,03
16-64 años,Extranjeros,Hombres,2019,116977.0,03
16-64 años,Extranjeros,Mujeres,2019,114914.0,03
65 y más,Españoles,Hombres,2019,127087.0,03
65 y más,Españoles,Mujeres,2019,163672.0,03
65 y más,Extranjeros,Hombres,2019,38154.0,03
65 y más,Extranjeros,Mujeres,2019,37639.0,03
0-15 años,Españoles,Hombres,2019,53087.0,04
0-15 años,Españoles,Mujeres,2019,50402.0,04
0-15 años,Extranjeros,Hombres,2019,13280.0,04
0-15 años,Extranjeros,Mujeres,2019,12602.0,04
16-64 años,Españoles,Hombres,2019,189308.0,04
16-64 años,Españoles,Mujeres,2019,184805.0,04
16-64 años,Extranjeros,Hombres,2019,62493.0,04
16-64 años,Extranjeros,Mujeres,2019,45278.0,04
65 y más,Españoles,Hombres,2019,41168.0,04
65 y más,Españoles,Mujeres,2019,52142.0,04
65 y más,Extranjeros,Hombres,2019,6365.0,04
65 y más,Extranjeros,Mujeres,2019,5890.0,04
0-15 años,Españoles,Hombres,2019,23942.0,01
0-15 años,Españoles,Mujeres,2019,22401.0,01
0-15 años,Extranjeros,Hombres,2019,3121.0,01
0-15 años,Extranjeros,Mujeres,2019,2934.0,01
16-64 años,Españoles,Hombres,2019,93644.0,01
16-64 años,Españoles,Mujeres,2019,93074.0,01
16-64 años,Extranjeros,Hombres,2019,12095.0,01
16-64 años,Extranjeros,Mujeres,2019,11437.0,01
65 y más,Españoles,Hombres,2019,30425.0,01
65 y más,Españoles,Mujeres,2019,37728.0,01
65 y más,Extranjeros,Hombres,2019,272.0,01
65 y más,Extranjeros,Mujeres,2019,476.0,01
0-15 años,Españoles,Hombres,2019,58440.0,33
0-15 años,Españoles,Mujeres,2019,55289.0,33
0-15 años,Extranjeros,Hombres,2019,2871.0,33
0-15 años,Extranjeros,Mujeres,2019,2737.0,33
16-64 años,Españoles,Hombres,2019,301546.0,33
16-64 años,Españoles,Mujeres,2019,304914.0,33
16-64 años,Extranjeros,Hombres,2019,15609.0,33
16-64 años,Extranjeros,Mujeres,2019,18401.0,33
65 y más,Españoles,Hombres,2019,108815.0,33
65 y más,Españoles,Mujeres,2019,152170.0,33
65 y más,Extranjeros,Hombres,2019,856.0,33
65 y más,Extranjeros,Mujeres,2019,1152.0,33
0-15 años,Españoles,Hombres,2019,9387.0,05
0-15 años,Españoles,Mujeres,2019,8753.0,05
0-15 años,Extranjeros,Hombres,2019,988.0,05
0-15 años,Extranjeros,Mujeres,2019,914.0,05
16-64 años,Españoles,Hombres,2019,46432.0,05
16-64 años,Españoles,Mujeres,2019,42915.0,05
16-64 años,Extranjeros,Hombres,2019,3423.0,05
16-64 años,Extranjeros,Mujeres,2019,3798.0,05
65 y más,Españoles,Hombres,2019,18700.0,05
65 y más,Españoles,Mujeres,2019,22004.0,05
65 y más,Extranjeros,Hombres,2019,141.0,05
65 y más,Extranjeros,Mujeres,2019,185.0,05
0-15 años,Españoles,Hombres,2019,51393.0,06
0-15 años,Españoles,Mujeres,2019,48708.0,06
0-15 años,Extranjeros,Hombres,2019,1655.0,06
0-15 años,Extranjeros,Mujeres,2019,1573.0,06
16-64 años,Españoles,Hombres,2019,215536.0,06
16-64 años,Españoles,Mujeres,2019,208499.0,06
16-64 años,Extranjeros,Hombres,2019,7218.0,06
16-64 años,Extranjeros,Mujeres,2019,8211.0,06
65 y más,Españoles,Hombres,2019,56934.0,06
65 y más,Españoles,Mujeres,2019,73030.0,06
65 y más,Extranjeros,Hombres,2019,376.0,06
65 y más,Extranjeros,Mujeres,2019,426.0,06
0-15 años,Españoles,Hombres,2019,79945.0,07
0-15 años,Españoles,Mujeres,2019,75355.0,07
0-15 años,Extranjeros,Hombres,2019,15163.0,07
0-15 años,Extranjeros,Mujeres,2019,14560.0,07
16-64 años,Españoles,Hombres,2019,317084.0,07
16-64 años,Españoles,Mujeres,2019,308383.0,07
16-64 años,Extranjeros,Hombres,2019,81176.0,07
16-64 años,Extranjeros,Mujeres,2019,79150.0,07
65 y más,Españoles,Hombres,2019,72522.0,07
65 y más,Españoles,Mujeres,2019,91184.0,07
65 y más,Extranjeros,Hombres,2019,6867.0,07
65 y más,Extranjeros,Mujeres,2019,8071.0,07
0-15 años,Españoles,Hombres,2019,406857.0,08
0-15 años,Españoles,Mujeres,2019,384000.0,08
0-15 años,Extranjeros,Hombres,2019,63456.0,08
0-15 años,Extranjeros,Mujeres,2019,59207.0,08
16-64 años,Españoles,Hombres,2019,1506278.0,08
16-64 años,Españoles,Mujeres,2019,1522017.0,08
16-64 años,Extranjeros,Hombres,2019,334255.0,08
16-64 años,Extranjeros,Mujeres,2019,319265.0,08
65 y más,Españoles,Hombres,2019,440376.0,08
65 y más,Españoles,Mujeres,2019,601342.0,08
65 y más,Extranjeros,Hombres,2019,11467.0,08
65 y más,Extranjeros,Mujeres,2019,16059.0,08
0-15 años,Españoles,Hombres,2019,76997.0,48
0-15 años,Españoles,Mujeres,2019,73069.0,48
0-15 años,Extranjeros,Hombres,2019,5979.0,48
0-15 años,Extranjeros,Mujeres,2019,5643.0,48
16-64 años,Españoles,Hombres,2019,331539.0,48
16-64 años,Españoles,Mujeres,2019,332647.0,48
16-64 años,Extranjeros,Hombres,2019,31962.0,48
16-64 años,Extranjeros,Mujeres,2019,32635.0,48
65 y más,Españoles,Hombres,2019,108966.0,48
65 y más,Españoles,Mujeres,2019,151255.0,48
65 y más,Extranjeros,Hombres,2019,769.0,48
65 y más,Extranjeros,Mujeres,2019,1190.0,48
0-15 años,Españoles,Hombres,2019,22956.0,09
0-15 años,Españoles,Mujeres,2019,21713.0,09
0-15 años,Extranjeros,Hombres,2019,2206.0,09
0-15 años,Extranjeros,Mujeres,2019,2169.0,09
16-64 años,Españoles,Hombres,2019,104176.0,09
16-64 años,Españoles,Mujeres,2019,97702.0,09
16-64 años,Extranjeros,Hombres,2019,10599.0,09
16-64 años,Extranjeros,Mujeres,2019,10725.0,09
65 y más,Españoles,Hombres,2019,37935.0,09
65 y más,Españoles,Mujeres,2019,46006.0,09
65 y más,Extranjeros,Hombres,2019,358.0,09
65 y más,Extranjeros,Mujeres,2019,413.0,09
0-15 años,Españoles,Hombres,2019,25562.0,10
0-15 años,Españoles,Mujeres,2019,24269.0,10
0-15 años,Extranjeros,Hombres,2019,1073.0,10
0-15 años,Extranjeros,Mujeres,2019,1024.0,10
16-64 años,Españoles,Hombres,2019,123865.0,10
16-64 años,Españoles,Mujeres,2019,117620.0,10
16-64 años,Extranjeros,Hombres,2019,5182.0,10
16-64 años,Extranjeros,Mujeres,2019,5104.0,10
65 y más,Españoles,Hombres,2019,39306.0,10
65 y más,Españoles,Mujeres,2019,50365.0,10
65 y más,Extranjeros,Hombres,2019,400.0,10
65 y más,Extranjeros,Mujeres,2019,381.0,10
0-15 años,Españoles,Hombres,2019,105764.0,11
0-15 años,Españoles,Mujeres,2019,99605.0,11
0-15 años,Extranjeros,Hombres,2019,3400.0,11
0-15 años,Extranjeros,Mujeres,2019,3282.0,11
16-64 años,Españoles,Hombres,2019,395813.0,11
16-64 años,Españoles,Mujeres,2019,393181.0,11
16-64 años,Extranjeros,Hombres,2019,17121.0,11
16-64 años,Extranjeros,Mujeres,2019,17692.0,11
65 y más,Españoles,Hombres,2019,87717.0,11
65 y más,Españoles,Mujeres,2019,112750.0,11
65 y más,Extranjeros,Hombres,2019,1976.0,11
65 y más,Extranjeros,Mujeres,2019,1854.0,11
0-15 años,Españoles,Hombres,2019,39805.0,39
0-15 años,Españoles,Mujeres,2019,38023.0,39
0-15 años,Extranjeros,Hombres,2019,2418.0,39
0-15 años,Extranjeros,Mujeres,2019,2304.0,39
16-64 años,Españoles,Hombres,2019,172824.0,39
16-64 años,Españoles,Mujeres,2019,172213.0,39
16-64 años,Extranjeros,Hombres,2019,12722.0,39
16-64 años,Extranjeros,Mujeres,2019,13869.0,39
65 y más,Españoles,Hombres,2019,53461.0,39
65 y más,Españoles,Mujeres,2019,71969.0,39
65 y más,Extranjeros,Hombres,2019,571.0,39
65 y más,Extranjeros,Mujeres,2019,899.0,39
0-15 años,Españoles,Hombres,2019,40054.0,12
0-15 años,Españoles,Mujeres,2019,37751.0,12
0-15 años,Extranjeros,Hombres,2019,7958.0,12
0-15 años,Extranjeros,Mujeres,2019,7190.0,12
16-64 años,Españoles,Hombres,2019,158876.0,12
16-64 años,Españoles,Mujeres,2019,152625.0,12
16-64 años,Extranjeros,Hombres,2019,31749.0,12
16-64 años,Extranjeros,Mujeres,2019,32546.0,12
65 y más,Españoles,Hombres,2019,47314.0,12
65 y más,Españoles,Mujeres,2019,59231.0,12
65 y más,Extranjeros,Hombres,2019,2126.0,12
65 y más,Extranjeros,Mujeres,2019,2542.0,12
0-15 años,Españoles,Hombres,2019,35791.0,13
0-15 años,Españoles,Mujeres,2019,34087.0,13
0-15 años,Extranjeros,Hombres,2019,2772.0,13
0-15 años,Extranjeros,Mujeres,2019,2608.0,13
16-64 años,Españoles,Hombres,2019,151651.0,13
16-64 años,Españoles,Mujeres,2019,146008.0,13
16-64 años,Extranjeros,Hombres,2019,11486.0,13
16-64 años,Extranjeros,Mujeres,2019,11253.0,13
65 y más,Españoles,Hombres,2019,42885.0,13
65 y más,Españoles,Mujeres,2019,56492.0,13
65 y más,Extranjeros,Hombres,2019,292.0,13
65 y más,Extranjeros,Mujeres,2019,436.0,13
0-15 años,Españoles,Hombres,2019,61585.0,14
0-15 años,Españoles,Mujeres,2019,57948.0,14
0-15 años,Extranjeros,Hombres,2019,1668.0,14
0-15 años,Extranjeros,Mujeres,2019,1593.0,14
16-64 años,Españoles,Hombres,2019,248376.0,14
16-64 años,Españoles,Mujeres,2019,244282.0,14
16-64 años,Extranjeros,Hombres,2019,8107.0,14
16-64 años,Extranjeros,Mujeres,2019,8876.0,14
65 y más,Españoles,Hombres,2019,63664.0,14
65 y más,Españoles,Mujeres,2019,86021.0,14
65 y más,Extranjeros,Hombres,2019,390.0,14
65 y más,Extranjeros,Mujeres,2019,469.0,14
0-15 años,Españoles,Hombres,2019,72128.0,15
0-15 años,Españoles,Mujeres,2019,67916.0,15
0-15 años,Extranjeros,Hombres,2019,2502.0,15
0-15 años,Extranjeros,Mujeres,2019,2349.0,15
16-64 años,Españoles,Hombres,2019,330911.0,15
16-64 años,Españoles,Mujeres,2019,337395.0,15
16-64 años,Extranjeros,Hombres,2019,14500.0,15
16-64 años,Extranjeros,Mujeres,2019,16531.0,15
65 y más,Españoles,Hombres,2019,115501.0,15
65 y más,Españoles,Mujeres,2019,157638.0,15
65 y más,Extranjeros,Hombres,2019,928.0,15
65 y más,Extranjeros,Mujeres,2019,1297.0,15
0-15 años,Españoles,Hombres,2019,11236.0,16
0-15 años,Españoles,Mujeres,2019,10956.0,16
0-15 años,Extranjeros,Hombres,2019,2058.0,16
0-15 años,Extranjeros,Mujeres,2019,1981.0,16
16-64 años,Españoles,Hombres,2019,56430.0,16
16-64 años,Españoles,Mujeres,2019,51754.0,16
16-64 años,Extranjeros,Hombres,2019,8203.0,16
16-64 años,Extranjeros,Mujeres,2019,7872.0,16
65 y más,Españoles,Hombres,2019,20433.0,16
65 y más,Españoles,Mujeres,2019,24949.0,16
65 y más,Extranjeros,Hombres,2019,182.0,16
65 y más,Extranjeros,Mujeres,2019,275.0,16
0-15 años,Españoles,Hombres,2019,52413.0,20
0-15 años,Españoles,Mujeres,2019,49541.0,20
0-15 años,Extranjeros,Hombres,2019,4822.0,20
0-15 años,Extranjeros,Mujeres,2019,4390.0,20
16-64 años,Españoles,Hombres,2019,205401.0,20
16-64 años,Españoles,Mujeres,2019,201907.0,20
16-64 años,Extranjeros,Hombres,2019,21967.0,20
16-64 años,Extranjeros,Mujeres,2019,22471.0,20
65 y más,Españoles,Hombres,2019,68054.0,20
65 y más,Españoles,Mujeres,2019,90965.0,20
65 y más,Extranjeros,Hombres,2019,706.0,20
65 y más,Extranjeros,Mujeres,2019,939.0,20
0-15 años,Españoles,Hombres,2019,54248.0,17
0-15 años,Españoles,Mujeres,2019,51376.0,17
0-15 años,Extranjeros,Hombres,2019,13971.0,17
0-15 años,Extranjeros,Mujeres,2019,13168.0,17
16-64 años,Españoles,Hombres,2019,195944.0,17
16-64 años,Españoles,Mujeres,2019,190175.0,17
16-64 años,Extranjeros,Hombres,2019,59832.0,17
16-64 años,Extranjeros,Mujeres,2019,54906.0,17
65 y más,Españoles,Hombres,2019,56410.0,17
65 y más,Españoles,Mujeres,2019,70583.0,17
65 y más,Extranjeros,Hombres,2019,4893.0,17
65 y más,Extranjeros,Mujeres,2019,5538.0,17
0-15 años,Españoles,Hombres,2019,71218.0,18
0-15 años,Españoles,Mujeres,2019,67243.0,18
0-15 años,Extranjeros,Hombres,2019,4280.0,18
0-15 años,Extranjeros,Mujeres,2019,4016.0,18
16-64 años,Españoles,Hombres,2019,279046.0,18
16-64 años,Españoles,Mujeres,2019,277519.0,18
16-64 años,Extranjeros,Hombres,2019,24732.0,18
16-64 años,Extranjeros,Mujeres,2019,22594.0,18
65 y más,Españoles,Hombres,2019,68599.0,18
65 y más,Españoles,Mujeres,2019,90084.0,18
65 y más,Extranjeros,Hombres,2019,2680.0,18
65 y más,Extranjeros,Mujeres,2019,2667.0,18
0-15 años,Españoles,Hombres,2019,20148.0,19
0-15 años,Españoles,Mujeres,2019,19231.0,19
0-15 años,Extranjeros,Hombres,2019,3151.0,19
0-15 años,Extranjeros,Mujeres,2019,2909.0,19
16-64 años,Españoles,Hombres,2019,75205.0,19
16-64 años,Españoles,Mujeres,2019,70015.0,19
16-64 años,Extranjeros,Hombres,2019,12995.0,19
16-64 años,Extranjeros,Mujeres,2019,12739.0,19
65 y más,Españoles,Hombres,2019,18616.0,19
65 y más,Españoles,Mujeres,2019,21681.0,19
65 y más,Extranjeros,Hombres,2019,419.0,19
65 y más,Extranjeros,Mujeres,2019,653.0,19
0-15 años,Españoles,Hombres,2019,41364.0,21
0-15 años,Españoles,Mujeres,2019,38791.0,21
0-15 años,Extranjeros,Hombres,2019,3145.0,21
0-15 años,Extranjeros,Mujeres,2019,2876.0,21
16-64 años,Españoles,Hombres,2019,158091.0,21
16-64 años,Españoles,Mujeres,2019,153620.0,21
16-64 años,Extranjeros,Hombres,2019,17489.0,21
16-64 años,Extranjeros,Mujeres,2019,19664.0,21
65 y más,Españoles,Hombres,2019,37463.0,21
65 y más,Españoles,Mujeres,2019,47703.0,21
65 y más,Extranjeros,Hombres,2019,861.0,21
65 y más,Extranjeros,Mujeres,2019,803.0,21
0-15 años,Españoles,Hombres,2019,14118.0,22
0-15 años,Españoles,Mujeres,2019,13659.0,22
0-15 años,Extranjeros,Hombres,2019,2214.0,22
0-15 años,Extranjeros,Mujeres,2019,1947.0,22
16-64 años,Españoles,Hombres,2019,61867.0,22
16-64 años,Españoles,Mujeres,2019,56932.0,22
16-64 años,Extranjeros,Hombres,2019,10611.0,22
