categories,year,total,provincia_id,region_id
C. - De las cuales: Industria manufacturera,2021,1000517.0,21,4
F. Construcción,2021,485002.0,21,4
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1793457.0,21,4
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,2041220.0,21,4
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,2396255.0,21,4
Valor añadido bruto total,2021,9737824.0,21,4
Impuestos netos sobre los productos,2021,1025311.0,21,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,10763135.0,21,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,6802388.0,22,5
"A. Agricultura, ganadería, silvicultura y pesca",2021,972723.0,22,5
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1105405.0,22,5
C. - De las cuales: Industria manufacturera,2021,867271.0,22,5
F. Construcción,2021,442920.0,22,5
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1275846.0,22,5
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1055854.0,22,5
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,1301635.0,22,5
Valor añadido bruto total,2021,6154383.0,22,5
Impuestos netos sobre los productos,2021,648005.0,22,5
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,6802388.0,22,5
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,11754569.0,23,4
"A. Agricultura, ganadería, silvicultura y pesca",2021,1535182.0,23,4
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1362513.0,23,4
C. - De las cuales: Industria manufacturera,2021,1182833.0,23,4
F. Construcción,2021,596843.0,23,4
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1900108.0,23,4
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,2144868.0,23,4
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,3095299.0,23,4
Valor añadido bruto total,2021,10634813.0,23,4
Impuestos netos sobre los productos,2021,1119756.0,23,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,11754569.0,23,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,10224642.0,24,8
"A. Agricultura, ganadería, silvicultura y pesca",2021,487420.0,24,8
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1524493.0,24,8
C. - De las cuales: Industria manufacturera,2021,1016874.0,24,8
F. Construcción,2021,587871.0,24,8
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,2188755.0,24,8
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,2139793.0,24,8
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,2322297.0,24,8
Valor añadido bruto total,2021,9250629.0,24,8
Impuestos netos sobre los productos,2021,974013.0,24,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,10224642.0,24,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,12558913.0,25,9
"A. Agricultura, ganadería, silvicultura y pesca",2021,734891.0,25,9
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1433652.0,25,9
C. - De las cuales: Industria manufacturera,2021,1010745.0,25,9
F. Construcción,2021,641829.0,25,9
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,3416722.0,25,9
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,2360633.0,25,9
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,2774807.0,25,9
Valor añadido bruto total,2021,11362534.0,25,9
Impuestos netos sobre los productos,2021,1196379.0,25,9
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,12558913.0,25,9
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,7395362.0,27,17
"A. Agricultura, ganadería, silvicultura y pesca",2021,647279.0,27,17
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,866820.0,27,17
C. - De las cuales: Industria manufacturera,2021,475584.0,27,17
F. Construcción,2021,399301.0,27,17
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1781960.0,27,17
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1294058.0,27,17
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,1701452.0,27,17
Valor añadido bruto total,2021,6690870.0,27,17
Impuestos netos sobre los productos,2021,704492.0,27,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,7395362.0,27,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,237540292.0,28,13
"A. Agricultura, ganadería, silvicultura y pesca",2021,162499.0,28,13
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,23091420.0,28,13
C. - De las cuales: Industria manufacturera,2021,13175614.0,28,13
F. Construcción,2021,9638924.0,28,13
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,68316587.0,28,13
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,68867253.0,28,13
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,44835198.0,28,13
Valor añadido bruto total,2021,214911881.0,28,13
Impuestos netos sobre los productos,2021,22628411.0,28,13
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,237540292.0,28,13
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,30776021.0,29,4
"A. Agricultura, ganadería, silvicultura y pesca",2021,741095.0,29,4
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1399899.0,29,4
C. - De las cuales: Industria manufacturera,2021,781474.0,29,4
F. Construcción,2021,2484676.0,29,4
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,7893378.0,29,4
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,8534746.0,29,4
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,6790462.0,29,4
Valor añadido bruto total,2021,27844256.0,29,4
Impuestos netos sobre los productos,2021,2931765.0,29,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,30776021.0,29,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,32719230.0,30,21
"A. Agricultura, ganadería, silvicultura y pesca",2021,1555680.0,30,21
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,5608933.0,30,21
C. - De las cuales: Industria manufacturera,2021,4275150.0,30,21
F. Construcción,2021,1705143.0,30,21
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,7516651.0,30,21
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,6215565.0,30,21
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,7000380.0,30,21
Valor añadido bruto total,2021,29602352.0,30,21
Impuestos netos sobre los productos,2021,3116878.0,30,21
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,32719230.0,30,21
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,20518471.0,31,14
"A. Agricultura, ganadería, silvicultura y pesca",2021,715214.0,31,14
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,5498025.0,31,14
C. - De las cuales: Industria manufacturera,2021,4752883.0,31,14
F. Construcción,2021,1046069.0,31,14
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,3751217.0,31,14
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,3620392.0,31,14
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,3932937.0,31,14
Valor añadido bruto total,2021,18563854.0,31,14
Impuestos netos sobre los productos,2021,1954617.0,31,14
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,20518471.0,31,14
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,7104228.0,32,17
"A. Agricultura, ganadería, silvicultura y pesca",2021,382289.0,32,17
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1392490.0,32,17
C. - De las cuales: Industria manufacturera,2021,682035.0,32,17
F. Construcción,2021,426962.0,32,17
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1483127.0,32,17
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1188820.0,32,17
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,1553782.0,32,17
Valor añadido bruto total,2021,6427470.0,32,17
Impuestos netos sobre los productos,2021,676758.0,32,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,7104228.0,32,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,4303764.0,34,8
"A. Agricultura, ganadería, silvicultura y pesca",2021,348625.0,34,8
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1089346.0,34,8
C. - De las cuales: Industria manufacturera,2021,934598.0,34,8
F. Construcción,2021,195647.0,34,8
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,616051.0,34,8
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,727306.0,34,8
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,916807.0,34,8
Valor añadido bruto total,2021,3893782.0,34,8
Impuestos netos sobre los productos,2021,409982.0,34,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,4303764.0,34,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,22056871.0,35,8742
"A. Agricultura, ganadería, silvicultura y pesca",2021,247736.0,35,8742
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1514492.0,35,8742
C. - De las cuales: Industria manufacturera,2021,719414.0,35,8742
F. Construcción,2021,1273844.0,35,8742
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,6618825.0,35,8742
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,4935073.0,35,8742
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,5365733.0,35,8742
Valor añadido bruto total,2021,19955703.0,35,8742
Impuestos netos sobre los productos,2021,2101168.0,35,8742
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,22056871.0,35,8742
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,21988329.0,36,17
"A. Agricultura, ganadería, silvicultura y pesca",2021,742360.0,36,17
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,4744084.0,36,17
C. - De las cuales: Industria manufacturera,2021,4316195.0,36,17
F. Construcción,2021,1168637.0,36,17
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,4885776.0,36,17
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,4299973.0,36,17
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,4052861.0,36,17
Valor añadido bruto total,2021,19893691.0,36,17
Impuestos netos sobre los productos,2021,2094638.0,36,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,21988329.0,36,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,8619779.0,26,20
"A. Agricultura, ganadería, silvicultura y pesca",2021,476624.0,26,20
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1987268.0,26,20
C. - De las cuales: Industria manufacturera,2021,1687784.0,26,20
F. Construcción,2021,438925.0,26,20
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1560662.0,26,20
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1579983.0,26,20
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,1755185.0,26,20
Valor añadido bruto total,2021,7798647.0,26,20
Impuestos netos sobre los productos,2021,821132.0,26,20
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,8619779.0,26,20
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,7289859.0,37,8
"A. Agricultura, ganadería, silvicultura y pesca",2021,348499.0,37,8
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,851691.0,37,8
C. - De las cuales: Industria manufacturera,2021,518924.0,37,8
F. Construcción,2021,410569.0,37,8
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1557796.0,37,8
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1470694.0,37,8
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,1956168.0,37,8
Valor añadido bruto total,2021,6595417.0,37,8
Impuestos netos sobre los productos,2021,694442.0,37,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,7289859.0,37,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,20786249.0,38,8742
"A. Agricultura, ganadería, silvicultura y pesca",2021,483802.0,38,8742
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1209138.0,38,8742
C. - De las cuales: Industria manufacturera,2021,457525.0,38,8742
F. Construcción,2021,1120681.0,38,8742
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,5416038.0,38,8742
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,4819924.0,38,8742
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,5756540.0,38,8742
Valor añadido bruto total,2021,18806123.0,38,8742
Impuestos netos sobre los productos,2021,1980126.0,38,8742
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,20786249.0,38,8742
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,3460982.0,40,8
"A. Agricultura, ganadería, silvicultura y pesca",2021,232663.0,40,8
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,368098.0,40,8
C. - De las cuales: Industria manufacturera,2021,263149.0,40,8
F. Construcción,2021,243548.0,40,8
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,741167.0,40,8
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,697627.0,40,8
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,848181.0,40,8
Valor añadido bruto total,2021,3131284.0,40,8
Impuestos netos sobre los productos,2021,329698.0,40,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,3460982.0,40,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,40657710.0,41,4
"A. Agricultura, ganadería, silvicultura y pesca",2021,2082124.0,41,4
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,5575536.0,41,4
C. - De las cuales: Industria manufacturera,2021,3332648.0,41,4
F. Construcción,2021,2056824.0,41,4
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,8375772.0,41,4
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,8537199.0,41,4
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,10157146.0,41,4
Valor añadido bruto total,2021,36784601.0,41,4
Impuestos netos sobre los productos,2021,3873109.0,41,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,40657710.0,41,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,2531565.0,42,8
"A. Agricultura, ganadería, silvicultura y pesca",2021,226938.0,42,8
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,591689.0,42,8
C. - De las cuales: Industria manufacturera,2021,472628.0,42,8
F. Construcción,2021,138512.0,42,8
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,427380.0,42,8
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,362182.0,42,8
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,543704.0,42,8
Valor añadido bruto total,2021,2290405.0,42,8
Impuestos netos sobre los productos,2021,241160.0,42,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,2531565.0,42,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,24421364.0,43,9
"A. Agricultura, ganadería, silvicultura y pesca",2021,304144.0,43,9
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,6058988.0,43,9
C. - De las cuales: Industria manufacturera,2021,4432889.0,43,9
F. Construcción,2021,1137251.0,43,9
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,4775156.0,43,9
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,5643875.0,43,9
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,4175538.0,43,9
Valor añadido bruto total,2021,22094952.0,43,9
Impuestos netos sobre los productos,2021,2326412.0,43,9
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,24421364.0,43,9
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,3460089.0,44,5
"A. Agricultura, ganadería, silvicultura y pesca",2021,240062.0,44,5
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,514273.0,44,5
C. - De las cuales: Industria manufacturera,2021,290373.0,44,5
F. Construcción,2021,235976.0,44,5
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,688024.0,44,5
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,551729.0,44,5
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,900412.0,44,5
Valor añadido bruto total,2021,3130476.0,44,5
Impuestos netos sobre los productos,2021,329613.0,44,5
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,3460089.0,44,5
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,13258842.0,45,7
"A. Agricultura, ganadería, silvicultura y pesca",2021,728117.0,45,7
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,2569685.0,45,7
C. - De las cuales: Industria manufacturera,2021,2074329.0,45,7
F. Construcción,2021,897664.0,45,7
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,2331401.0,45,7
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,2364247.0,45,7
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,3104673.0,45,7
Valor añadido bruto total,2021,11995787.0,45,7
Impuestos netos sobre los productos,2021,1263055.0,45,7
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,13258842.0,45,7
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,61410589.0,46,15
"A. Agricultura, ganadería, silvicultura y pesca",2021,1216902.0,46,15
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,11624507.0,46,15
C. - De las cuales: Industria manufacturera,2021,8488474.0,46,15
F. Construcción,2021,3179743.0,46,15
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,13611449.0,46,15
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,13769682.0,46,15
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,12158250.0,46,15
Valor añadido bruto total,2021,55560533.0,46,15
Impuestos netos sobre los productos,2021,5850056.0,46,15
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,61410589.0,46,15
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2021,14293892.0,47,8
"A. Agricultura, ganadería, silvicultura y pesca",2021,552661.0,47,8
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,3213771.0,47,8
C. - De las cuales: Industria manufacturera,2021,2592996.0,47,8
F. Construcción,2021,656713.0,47,8
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,2448567.0,47,8
