value,percentage,category,region_id,year,month
112040.71100000001,1.0,Generación renovable,10,2021,1
117768.61200000001,1.0,Generación renovable,10,2021,2
110541.864,1.0,Generación renovable,10,2021,3
93510.1395,1.0,Generación renovable,10,2021,4
72608.19,1.0,Generación renovable,10,2021,5
81784.31700000001,1.0,Generación renovable,10,2021,6
84005.29449999999,1.0,Generación renovable,10,2021,7
81629.3045,1.0,Generación renovable,10,2021,8
59772.02099999999,1.0,Generación renovable,10,2021,9
68065.9,1.0,Generación renovable,10,2021,10
97986.40149999999,1.0,Generación renovable,10,2021,11
161308.063,1.0,Generación renovable,10,2021,12
304809.796,0.40673228760965746,Hidráulica,9,2021,1
281952.551,0.5026822109896987,Hidráulica,9,2021,2
313921.572,0.5230069430540039,Hidráulica,9,2021,3
306887.187,0.5735554858245688,Hidráulica,9,2021,4
424622.167,0.6032719323835264,Hidráulica,9,2021,5
396508.174,0.6365554378083379,Hidráulica,9,2021,6
256177.832,0.4587810959571187,Hidráulica,9,2021,7
240942.055,0.49541769069216635,Hidráulica,9,2021,8
224538.47,0.5355847781422914,Hidráulica,9,2021,9
172299.286,0.47392890019035666,Hidráulica,9,2021,10
141040.659,0.2791354353856557,Hidráulica,9,2021,11
317869.122,0.4727084417215154,Hidráulica,9,2021,12
393973.253,0.5257102775322495,Eólica,9,2021,1
231861.484,0.4133768004832581,Eólica,9,2021,2
221698.637,0.36935953677184463,Eólica,9,2021,3
162255.465,0.30324665218351504,Eólica,9,2021,4
203431.583,0.2890206252097285,Eólica,9,2021,5
151007.973,0.24242866268266308,Eólica,9,2021,6
222029.968,0.39762672382348835,Eólica,9,2021,7
171972.542,0.35360468565814124,Eólica,9,2021,8
130254.146,0.31069124986699886,Eólica,9,2021,9
125566.86,0.34538601547168624,Eólica,9,2021,10
313649.077,0.6207470405161964,Eólica,9,2021,11
306349.158,0.45557691225157226,Eólica,9,2021,12
19291.117,0.025741692855421064,Solar fotovoltaica,9,2021,1
19914.449,0.035504694738376724,Solar fotovoltaica,9,2021,2
35125.996,0.058521431555800085,Solar fotovoltaica,9,2021,3
33403.295,0.06242894426174395,Solar fotovoltaica,9,2021,4
43464.383,0.06175099738084963,Solar fotovoltaica,9,2021,5
41692.932,0.06693396081860664,Solar fotovoltaica,9,2021,6
46367.863,0.08303879706628765,Solar fotovoltaica,9,2021,7
40925.991,0.08415077206222212,Solar fotovoltaica,9,2021,8
31712.706,0.07564335237209781,Solar fotovoltaica,9,2021,9
30396.481,0.08360899887877117,Solar fotovoltaica,9,2021,10
20273.577,0.040123704631297955,Solar fotovoltaica,9,2021,11
16719.041,0.024863163079388777,Solar fotovoltaica,9,2021,12
5151.617,0.006874217937860505,Solar térmica,9,2021,1
4460.225,0.00795196126638886,Solar térmica,9,2021,2
7944.003,0.01323505325923201,Solar térmica,9,2021,3
6473.49,0.012098601242450987,Solar térmica,9,2021,4
6657.92,0.009459082865202674,Solar térmica,9,2021,5
9631.26,0.015462054323111969,Solar térmica,9,2021,6
9023.407,0.01615974544092143,Solar térmica,9,2021,7
9704.384,0.019953857830547712,Solar térmica,9,2021,8
8364.173,0.019950807273910545,Solar térmica,9,2021,9
8961.755,0.024650332508780272,Solar térmica,9,2021,10
6788.279,0.013434772835146094,Solar térmica,9,2021,11
4233.212,0.006295279753523275,Solar térmica,9,2021,12
13330.861,0.01778844269931655,Otras renovables,9,2021,1
12206.882,0.021763174020902387,Otras renovables,9,2021,2
14986.555,0.02496825008719279,Otras renovables,9,2021,3
14087.915,0.026329548037077977,Otras renovables,9,2021,4
12137.501,0.01724406837803403,Otras renovables,9,2021,5
11316.538,0.018167604789566565,Otras renovables,9,2021,6
11798.21,0.021129055827641782,Otras renovables,9,2021,7
10659.251,0.02191722617675924,Otras renovables,9,2021,8
12685.698,0.030258809320781913,Otras renovables,9,2021,9
13878.846,0.03817535390536285,Otras renovables,9,2021,10
13053.68,0.025834710898401475,Otras renovables,9,2021,11
14790.403,0.02199505353201066,Otras renovables,9,2021,12
12854.714,0.017153081365494864,Residuos renovables,9,2021,1
10500.627,0.018721158501375387,Residuos renovables,9,2021,2
6547.72,0.010908785271926335,Residuos renovables,9,2021,3
11953.6745,0.022340768450643266,Residuos renovables,9,2021,4
13551.725,0.019253293782658654,Residuos renovables,9,2021,5
12739.654,0.020452279577713683,Residuos renovables,9,2021,6
12990.662,0.023264581884542203,Residuos renovables,9,2021,7
12137.019,0.024955767580163397,Residuos renovables,9,2021,8
11684.6345,0.027871003023919528,Residuos renovables,9,2021,9
12451.9085,0.03425039904504278,Residuos renovables,9,2021,10
10471.526,0.020724335733302363,Residuos renovables,9,2021,11
12481.301,0.018561149661989476,Residuos renovables,9,2021,12
749411.358,1.0,Generación renovable,9,2021,1
560896.2179999999,1.0,Generación renovable,9,2021,2
600224.4830000001,1.0,Generación renovable,9,2021,3
535061.0264999999,1.0,Generación renovable,9,2021,4
703865.2790000001,1.0,Generación renovable,9,2021,5
622896.5310000001,1.0,Generación renovable,9,2021,6
558387.9419999999,1.0,Generación renovable,9,2021,7
486341.24199999997,1.0,Generación renovable,9,2021,8
419239.82749999996,1.0,Generación renovable,9,2021,9
363555.1365,1.0,Generación renovable,9,2021,10
505276.798,1.0,Generación renovable,9,2021,11
672442.2370000001,1.0,Generación renovable,9,2021,12
302912.562,0.6820195409700798,Hidráulica,11,2021,1
344254.166,0.680434909202303,Hidráulica,11,2021,2
179679.634,0.6275828476536112,Hidráulica,11,2021,3
98619.601,0.517449681159827,Hidráulica,11,2021,4
92174.276,0.415000392672021,Hidráulica,11,2021,5
101713.456,0.5254998684460869,Hidráulica,11,2021,6
57977.995,0.40415977324332963,Hidráulica,11,2021,7
39600.463,0.30241165049560914,Hidráulica,11,2021,8
40993.735,0.30861703726722745,Hidráulica,11,2021,9
32221.386,0.1700271000035856,Hidráulica,11,2021,10
111482.957,0.4207732770552805,Hidráulica,11,2021,11
330565.074,0.6146996873648486,Hidráulica,11,2021,12
123123.33,0.2772170175276774,Eólica,11,2021,1
145628.677,0.2878420812247963,Eólica,11,2021,2
94703.049,0.33077766160687677,Eólica,11,2021,3
70330.812,0.3690205179912636,Eólica,11,2021,4
105652.603,0.4756844711405289,Eólica,11,2021,5
68370.429,0.35323400519497167,Eólica,11,2021,6
61464.404,0.4284632399443341,Eólica,11,2021,7
69470.392,0.5305154110268094,Eólica,11,2021,8
70129.896,0.5279655715044941,Eólica,11,2021,9
135140.045,0.7131124013629973,Eólica,11,2021,10
130772.551,0.4935785371493941,Eólica,11,2021,11
187892.565,0.3493941436888746,Eólica,11,2021,12
23.39,5.2663504471267745e-05,Solar fotovoltaica,11,2021,1
24.798,4.9014439169920484e-05,Solar fotovoltaica,11,2021,2
45.651,0.00015944925944269791,Solar fotovoltaica,11,2021,3
54.865,0.0002878725574729704,Solar fotovoltaica,11,2021,4
61.976,0.0002790373350612613,Solar fotovoltaica,11,2021,5
53.238,0.00027505271275349026,Solar fotovoltaica,11,2021,6
63.984,0.0004460271337634426,Solar fotovoltaica,11,2021,7
64.999,0.00049636931948407,Solar fotovoltaica,11,2021,8
48.481,0.00036498412705630396,Solar fotovoltaica,11,2021,9
49.557,0.0002615043621921693,Solar fotovoltaica,11,2021,10
23.961,9.043667985521389e-05,Solar fotovoltaica,11,2021,11
22.249,4.137295322427352e-05,Solar fotovoltaica,11,2021,12
18081.309,0.04071077799777143,Otras renovables,11,2021,1
16024.905,0.03167399513373073,Otras renovables,11,2021,2
11875.912,0.041480041480069424,Otras renovables,11,2021,3
21582.531,0.11324192829143653,Otras renovables,11,2021,4
24217.624,0.10903609885238871,Otras renovables,11,2021,5
23418.503,0.12099107364618789,Otras renovables,11,2021,6
23946.773,0.1669309596785727,Otras renovables,11,2021,7
21813.013,0.1665765691580974,Otras renovables,11,2021,8
21658.322,0.16305240710122199,Otras renovables,11,2021,9
22096.367,0.11659899427122497,Otras renovables,11,2021,10
22668.338,0.08555774911547012,Otras renovables,11,2021,11
19286.896,0.03586479599305263,Otras renovables,11,2021,12
444140.591,1.0,Generación renovable,11,2021,1
505932.54600000003,1.0,Generación renovable,11,2021,2
286304.246,1.0,Generación renovable,11,2021,3
190587.80899999998,1.0,Generación renovable,11,2021,4
222106.47900000002,1.0,Generación renovable,11,2021,5
193555.62600000002,1.0,Generación renovable,11,2021,6
143453.15600000002,1.0,Generación renovable,11,2021,7
130948.867,1.0,Generación renovable,11,2021,8
132830.434,1.0,Generación renovable,11,2021,9
189507.355,1.0,Generación renovable,11,2021,10
264947.80700000003,1.0,Generación renovable,11,2021,11
537766.784,1.0,Generación renovable,11,2021,12
24136.491,0.055331107359139056,Hidráulica,15,2021,1
42168.572,0.1437693128155314,Hidráulica,15,2021,2
57353.784,0.19036382798823817,Hidráulica,15,2021,3
55178.804,0.23905380090849948,Hidráulica,15,2021,4
50876.323,0.17394614311357126,Hidráulica,15,2021,5
37953.239,0.17976256126384413,Hidráulica,15,2021,6
35459.233,0.15602834879049915,Hidráulica,15,2021,7
40319.814,0.18832522807145083,Hidráulica,15,2021,8
35589.356,0.18644664091071972,Hidráulica,15,2021,9
28930.73,0.15451779814521044,Hidráulica,15,2021,10
23869.564,0.06363829310651445,Hidráulica,15,2021,11
27798.868,0.06757341994258484,Hidráulica,15,2021,12
377426.174,0.8652213842411102,Eólica,15,2021,1
215209.702,0.733734852766067,Eólica,15,2021,2
192870.853,0.6401606192964839,Eólica,15,2021,3
129155.918,0.5595484292795924,Eólica,15,2021,4
172897.027,0.5911349175618096,Eólica,15,2021,5
106706.223,0.5054057164731293,Eólica,15,2021,6
116428.0,0.5123085598884847,Eólica,15,2021,7
108016.688,0.5045228483227314,Eólica,15,2021,8
95312.284,0.49932500013005393,Eólica,15,2021,9
107799.05,0.5757501400118645,Eólica,15,2021,10
310544.713,0.8279386866292325,Eólica,15,2021,11
347777.406,0.8453764628898136,Eólica,15,2021,12
30330.378,0.0695301318390179,Solar fotovoltaica,15,2021,1
30658.992,0.10452860987222605,Solar fotovoltaica,15,2021,2
43083.276,0.14299836505353838,Solar fotovoltaica,15,2021,3
38759.429,0.1679193485870611,Solar fotovoltaica,15,2021,4
54726.513,0.18710994232827555,Solar fotovoltaica,15,2021,5
52423.209,0.24829844745292504,Solar fotovoltaica,15,2021,6
57899.889,0.25477212312582126,Solar fotovoltaica,15,2021,7
53082.407,0.247936570462765,Solar fotovoltaica,15,2021,8
49131.451,0.25739139539416284,Solar fotovoltaica,15,2021,9
43722.699,0.23352107528727395,Solar fotovoltaica,15,2021,10
34275.544,0.09138152315883244,Solar fotovoltaica,15,2021,11
30749.789,0.07474651144941859,Solar fotovoltaica,15,2021,12
1286.261,0.0029486575112709448,Solar térmica,15,2021,1
2365.916,0.00806634185998214,Solar térmica,15,2021,2
4544.027,0.015082150014755956,Solar térmica,15,2021,3
4235.468,0.01834952283536846,Solar térmica,15,2021,4
10617.201,0.03630020912894102,Solar térmica,15,2021,5
10716.084,0.05075589744945089,Solar térmica,15,2021,6
14086.011,0.06198151655944751,Solar térmica,15,2021,7
9407.691,0.04394131265587523,Solar térmica,15,2021,8
7419.033,0.03886706412040104,Solar térmica,15,2021,9
3381.809,0.018062097998483136,Solar térmica,15,2021,10
3478.634,0.009274334885307784,Solar térmica,15,2021,11
2324.858,0.005651259106697363,Solar térmica,15,2021,12
3039.889,0.006968719049461907,Otras renovables,15,2021,1
2904.0,0.009900882686193482,Otras renovables,15,2021,2
3433.155,0.011395037646983498,Otras renovables,15,2021,3
3492.078,0.015128898389478524,Otras renovables,15,2021,4
3366.127,0.01150878786740261,Otras renovables,15,2021,5
3331.075,0.01577737736065055,Otras renovables,15,2021,6
3388.344,0.014909451635747311,Otras renovables,15,2021,7
3270.122,0.015274040487177567,Otras renovables,15,2021,8
3430.135,0.017969899444662377,Otras renovables,15,2021,9
3398.059,0.018148888557167956,Otras renovables,15,2021,10
2913.321,0.007767162220112768,Otras renovables,15,2021,11
2736.693,0.006652346611485488,Otras renovables,15,2021,12
436219.193,1.0,Generación renovable,15,2021,1
293307.182,1.0,Generación renovable,15,2021,2
301285.09500000003,1.0,Generación renovable,15,2021,3
230821.69700000001,1.0,Generación renovable,15,2021,4
292483.191,1.0,Generación renovable,15,2021,5
211129.83000000002,1.0,Generación renovable,15,2021,6
227261.477,1.0,Generación renovable,15,2021,7
214096.72199999998,1.0,Generación renovable,15,2021,8
190882.25900000002,1.0,Generación renovable,15,2021,9
187232.347,1.0,Generación renovable,15,2021,10
375081.776,1.0,Generación renovable,15,2021,11
411387.61400000006,1.0,Generación renovable,15,2021,12
33604.108,0.7052287134949982,Hidráulica,6,2021,1
32883.652,0.6625128420641035,Hidráulica,6,2021,2
24006.9,0.609806017273938,Hidráulica,6,2021,3
18199.794,0.5358230308413218,Hidráulica,6,2021,4
17597.255,0.5365008998843677,Hidráulica,6,2021,5
13223.311,0.4884147806061601,Hidráulica,6,2021,6
10065.259,0.4357636696011012,Hidráulica,6,2021,7
2833.783,0.19676554881065422,Hidráulica,6,2021,8
5357.63,0.2741105737014285,Hidráulica,6,2021,9
3268.006,0.1714581875606946,Hidráulica,6,2021,10
20693.787,0.5494130785394,Hidráulica,6,2021,11
45093.278,0.668464164464563,Hidráulica,6,2021,12
4765.84,0.10001774818492437,Eólica,6,2021,1
9074.002,0.18281554779607082,Eólica,6,2021,2
7451.76,0.18928425108119915,Eólica,6,2021,3
5379.714,0.15838501581608505,Eólica,6,2021,4
4782.832,0.14581783761136324,Eólica,6,2021,5
3419.318,0.1262955587139026,Eólica,6,2021,6
2328.612,0.10081454537803344,Eólica,6,2021,7
1485.593,0.10315310733188329,Eólica,6,2021,8
4775.46,0.24432521101461352,Eólica,6,2021,9
5284.029,0.2772302239831107,Eólica,6,2021,10
7213.544,0.19151716484853246,Eólica,6,2021,11
12319.492,0.18262453500071274,Eólica,6,2021,12
91.306,0.0019161827748671175,Solar fotovoltaica,6,2021,1
113.972,0.002296214351001221,Solar fotovoltaica,6,2021,2
177.811,0.004516627208739828,Solar fotovoltaica,6,2021,3
222.155,0.006540500701082321,Solar fotovoltaica,6,2021,4
244.402,0.00745126969709419,Solar fotovoltaica,6,2021,5
213.546,0.007887511890125178,Solar fotovoltaica,6,2021,6
232.574,0.010069020548185249,Solar fotovoltaica,6,2021,7
233.561,0.016217458551259997,Solar fotovoltaica,6,2021,8
186.219,0.009527458395616403,Solar fotovoltaica,6,2021,9
186.187,0.009768429301342486,Solar fotovoltaica,6,2021,10
88.132,0.0023398749314388133,Solar fotovoltaica,6,2021,11
102.61,0.0015210938516314742,Solar fotovoltaica,6,2021,12
6093.836,0.12788758215303636,Otras renovables,6,2021,1
6406.274,0.1290683527115958,Otras renovables,6,2021,2
4349.544,0.11048399016939935,Otras renovables,6,2021,3
6798.794,0.2001643758795178,Otras renovables,6,2021,4
6706.936,0.20447945997639183,Otras renovables,6,2021,5
6870.407,0.2537646076372269,Otras renovables,6,2021,6
7134.66,0.3088867979409365,Otras renovables,6,2021,7
6419.98,0.4457754485976604,Otras renovables,6,2021,8
6471.388,0.331093389675013,Otras renovables,6,2021,9
7027.933,0.36872534948772895,Otras renovables,6,2021,10
6898.387,0.18314985259228656,Otras renovables,6,2021,11
6829.31,0.1012379051933081,Otras renovables,6,2021,12
3094.853,0.06494977339217382,Residuos renovables,6,2021,1
1156.839,0.02330704307722863,Residuos renovables,6,2021,2
3382.078,0.08590911426672354,Residuos renovables,6,2021,3
3365.597,0.099087076761993,Residuos renovables,6,2021,4
3468.6225,0.10575053283078327,Residuos renovables,6,2021,5
3347.355,0.12363754115258524,Residuos renovables,6,2021,6
3336.8715,0.1444659665317436,Residuos renovables,6,2021,7
3428.908,0.23808843670854216,Residuos renovables,6,2021,8
2754.8095,0.14094336721332854,Residuos renovables,6,2021,9
3293.9205,0.17281780966712332,Residuos renovables,6,2021,10
2771.411,0.07358002908834217,Residuos renovables,6,2021,11
3113.3435,0.04615230148978476,Residuos renovables,6,2021,12
47649.94300000001,1.0,Generación renovable,6,2021,1
49634.739,1.0,Generación renovable,6,2021,2
39368.09300000001,1.0,Generación renovable,6,2021,3
33966.054000000004,1.0,Generación renovable,6,2021,4
32800.04749999999,1.0,Generación renovable,6,2021,5
27073.936999999998,1.0,Generación renovable,6,2021,6
23097.9765,1.0,Generación renovable,6,2021,7
14401.824999999999,1.0,Generación renovable,6,2021,8
19545.5065,1.0,Generación renovable,6,2021,9
19060.0755,1.0,Generación renovable,6,2021,10
37665.261,1.0,Generación renovable,6,2021,11
67458.03349999999,1.0,Generación renovable,6,2021,12
4268.739,0.021167631216432354,Hidráulica,21,2021,1
5952.294,0.03503003571262863,Hidráulica,21,2021,2
5158.942,0.02302135231897952,Hidráulica,21,2021,3
7721.173,0.04061641490489396,Hidráulica,21,2021,4
8313.676,0.029363160421986185,Hidráulica,21,2021,5
7742.809,0.02957211297531627,Hidráulica,21,2021,6
9297.514,0.033454128672779686,Hidráulica,21,2021,7
9706.571,0.04108826132093749,Hidráulica,21,2021,8
9516.188,0.043768650896302955,Hidráulica,21,2021,9
7692.472,0.041087405142496446,Hidráulica,21,2021,10
5692.786,0.029464514871221516,Hidráulica,21,2021,11
4910.772,0.029005203099331234,Hidráulica,21,2021,12
73736.704,0.36564225580135784,Eólica,21,2021,1
43177.352,0.2541044146234607,Eólica,21,2021,2
38065.238,0.16986297870838774,Eólica,21,2021,3
21960.493,0.11552085352886401,Eólica,21,2021,4
36292.234,0.12818092610468115,Eólica,21,2021,5
20371.082,0.07780328022213019,Eólica,21,2021,6
23447.522,0.08436840407509283,Eólica,21,2021,7
18787.264,0.07952715873993416,Eólica,21,2021,8
23505.07,0.10810896160554664,Eólica,21,2021,9
19989.18,0.10676717927946792,Eólica,21,2021,10
57900.385,0.2996787082602352,Eólica,21,2021,11
61787.66,0.3649453950076332,Eólica,21,2021,12
118529.474,0.5877586317434041,Solar fotovoltaica,21,2021,1
116319.166,0.6845536425188639,Solar fotovoltaica,21,2021,2
174040.138,0.7766397324377393,Solar fotovoltaica,21,2021,3
154301.889,0.8116887866950908,Solar fotovoltaica,21,2021,4
229879.846,0.811915065715753,Solar fotovoltaica,21,2021,5
224770.714,0.8584668623429175,Solar fotovoltaica,21,2021,6
234987.287,0.8455265499751234,Solar fotovoltaica,21,2021,7
200129.027,0.8471533108119186,Solar fotovoltaica,21,2021,8
177982.873,0.8186124773762377,Solar fotovoltaica,21,2021,9
154130.84,0.8232511302001876,Solar fotovoltaica,21,2021,10
125634.468,0.6502543132174656,Solar fotovoltaica,21,2021,11
98776.197,0.5834161421797943,Solar fotovoltaica,21,2021,12
1173.532,0.005819257770663021,Solar térmica,21,2021,1
1081.976,0.006367571548079964,Solar térmica,21,2021,2
2883.413,0.012866992215482495,Solar térmica,21,2021,3
1670.882,0.008789498249698465,Solar térmica,21,2021,4
5392.486,0.019045778484910236,Solar térmica,21,2021,5
5344.01,0.020410379161002152,Solar térmica,21,2021,6
6266.066,0.022546433190219442,Solar térmica,21,2021,7
3752.158,0.015883018670697014,Solar térmica,21,2021,8
3100.197,0.014259012138344233,Solar térmica,21,2021,9
2143.555,0.011449260098733406,Solar térmica,21,2021,10
1308.514,0.006772559202506742,Solar térmica,21,2021,11
876.398,0.005176396294889622,Solar térmica,21,2021,12
3955.07,0.01961222346814249,Otras renovables,21,2021,1
3388.936,0.019944335596966956,Otras renovables,21,2021,2
3946.055,0.01760894431941098,Otras renovables,21,2021,3
4445.379,0.023384446621452806,Otras renovables,21,2021,4
3254.632,0.011495069272669484,Otras renovables,21,2021,5
3599.446,0.013747365298633898,Otras renovables,21,2021,6
3919.894,0.014104484086784603,Otras renovables,21,2021,7
3862.063,0.01634825045651279,Otras renovables,21,2021,8
3315.853,0.015250897983568509,Otras renovables,21,2021,9
3266.095,0.01744502527911469,Otras renovables,21,2021,10
2672.051,0.013829904448570931,Otras renovables,21,2021,11
2955.562,0.017456863418351662,Otras renovables,21,2021,12
201663.51900000003,1.0,Generación renovable,21,2021,1
169919.724,1.0,Generación renovable,21,2021,2
224093.786,1.0,Generación renovable,21,2021,3
190099.816,1.0,Generación renovable,21,2021,4
283132.87399999995,1.0,Generación renovable,21,2021,5
261828.06100000002,1.0,Generación renovable,21,2021,6
277918.283,1.0,Generación renovable,21,2021,7
236237.08299999998,1.0,Generación renovable,21,2021,8
217420.18099999998,1.0,Generación renovable,21,2021,9
187222.142,1.0,Generación renovable,21,2021,10
193208.204,1.0,Generación renovable,21,2021,11
169306.589,1.0,Generación renovable,21,2021,12
35682.265,0.03368507107278196,Hidráulica,4,2021,1
46985.569,0.039438505888221016,Hidráulica,4,2021,2
45394.407,0.03427762622439948,Hidráulica,4,2021,3
39624.225,0.0317021674067288,Hidráulica,4,2021,4
66090.316,0.04074009326258434,Hidráulica,4,2021,5
63825.421,0.04278945251116192,Hidráulica,4,2021,6
69788.766,0.04048341725677492,Hidráulica,4,2021,7
56318.901,0.041428414429639425,Hidráulica,4,2021,8
28124.341,0.023419526373934508,Hidráulica,4,2021,9
14829.391,0.011018638334447672,Hidráulica,4,2021,10
11331.529,0.010291624773121977,Hidráulica,4,2021,11
15024.074,0.011131551776811447,Hidráulica,4,2021,12
605060.374,0.5711941689103546,Eólica,4,2021,1
721153.394,0.6053180365992709,Eólica,4,2021,2
604386.731,0.4563765412819397,Eólica,4,2021,3
565654.657,0.4525635171567333,Eólica,4,2021,4
592828.424,0.3654375821485086,Eólica,4,2021,5
456862.149,0.3062867572590376,Eólica,4,2021,6
601270.327,0.34878790566462375,Eólica,4,2021,7
380676.358,0.28002708935655163,Eólica,4,2021,8
425373.223,0.35421414549105434,Eólica,4,2021,9
646288.366,0.4802097243720358,Eólica,4,2021,10
532630.675,0.48375069681723276,Eólica,4,2021,11
847548.65,0.6279609432728861,Eólica,4,2021,12
213710.908,0.20174916376549432,Solar fotovoltaica,4,2021,1
231989.192,0.1947258979601936,Solar fotovoltaica,4,2021,2
408278.78,0.3082940904194172,Solar fotovoltaica,4,2021,3
402297.899,0.32186661925812493,Solar fotovoltaica,4,2021,4
556125.915,0.34281303243942807,Solar fotovoltaica,4,2021,5
561098.376,0.3761681777851818,Solar fotovoltaica,4,2021,6
591088.049,0.3428813187950625,Solar fotovoltaica,4,2021,7
528290.277,0.38861249324991287,Solar fotovoltaica,4,2021,8
432330.446,0.3600075209709578,Solar fotovoltaica,4,2021,9
405044.314,0.3009588731857202,Solar fotovoltaica,4,2021,10
325035.538,0.29520674527028345,Solar fotovoltaica,4,2021,11
260350.973,0.1928977676822371,Solar fotovoltaica,4,2021,12
53930.207,0.05091164632527793,Solar térmica,4,2021,1
62025.987,0.052063054797148886,Solar térmica,4,2021,2
158688.61,0.11982685134865845,Solar térmica,4,2021,3
111872.759,0.08950607700391935,Solar térmica,4,2021,4
281104.125,0.17328118493180097,Solar térmica,4,2021,5
283610.94,0.19013673014042465,Solar térmica,4,2021,6
336868.959,0.19541263457864266,Solar térmica,4,2021,7
259564.706,0.19093686170253066,Solar térmica,4,2021,8
194498.853,0.16196187557011596,Solar térmica,4,2021,9
140754.854,0.10458466096443106,Solar térmica,4,2021,10
76784.57,0.06973798353298294,Solar térmica,4,2021,11
56211.258,0.041647726766169194,Solar térmica,4,2021,12
150906.426,0.14245994992609107,Otras renovables,4,2021,1
129208.663,0.10845450475516567,Otras renovables,4,2021,2
107567.418,0.08122489072558521,Otras renovables,4,2021,3
130440.554,0.10436161917449359,Otras renovables,4,2021,4
126093.849,0.0777281072176781,Otras renovables,4,2021,5
126218.857,0.08461888230419408,Otras renovables,4,2021,6
124869.152,0.07243472370489615,Otras renovables,4,2021,7
134576.658,0.09899514126136534,Otras renovables,4,2021,8
120565.954,0.10039693159393759,Otras renovables,4,2021,9
138929.136,0.10322810314336536,Otras renovables,4,2021,10
155261.425,0.14101294960637878,Otras renovables,4,2021,11
170548.746,0.1263620105018961,Otras renovables,4,2021,12
1059290.1800000002,1.0,Generación renovable,4,2021,1
1191362.805,1.0,Generación renovable,4,2021,2
1324315.946,1.0,Generación renovable,4,2021,3
1249890.094,1.0,Generación renovable,4,2021,4
1622242.629,1.0,Generación renovable,4,2021,5
1491615.743,1.0,Generación renovable,4,2021,6
1723885.253,1.0,Generación renovable,4,2021,7
1359426.9000000001,1.0,Generación renovable,4,2021,8
1200892.8169999998,1.0,Generación renovable,4,2021,9
1345846.061,1.0,Generación renovable,4,2021,10
1101043.7370000002,1.0,Generación renovable,4,2021,11
1349683.7010000001,1.0,Generación renovable,4,2021,12
4.598,0.00714735949523911,Solar fotovoltaica,8745,2021,1
4.886,0.008441982535497447,Solar fotovoltaica,8745,2021,2
5.995,0.01093829397280844,Solar fotovoltaica,8745,2021,3
6.145,0.01224674449843154,Solar fotovoltaica,8745,2021,4
7.292,0.012808914948593951,Solar fotovoltaica,8745,2021,5
7.16,0.014436095076606065,Solar fotovoltaica,8745,2021,6
6.727,0.013831048205119772,Solar fotovoltaica,8745,2021,8
6.098,0.012981386888118028,Solar fotovoltaica,8745,2021,9
6.029,0.011600901287471065,Solar fotovoltaica,8745,2021,10
2.005,0.004158012780963974,Solar fotovoltaica,8745,2021,11
3.66,1.0,Solar fotovoltaica,8745,2021,12
638.7165,0.992852640504761,Residuos renovables,8745,2021,1
573.888,0.9915580174645026,Residuos renovables,8745,2021,2
542.0795,0.9890617060271916,Residuos renovables,8745,2021,3
495.621,0.9877532555015685,Residuos renovables,8745,2021,4
561.999,0.987191085051406,Residuos renovables,8745,2021,5
488.819,0.9855639049233939,Residuos renovables,8745,2021,6
373.528,1.0,Residuos renovables,8745,2021,7
479.6425,0.9861689517948803,Residuos renovables,8745,2021,8
463.6515,0.987018613111882,Residuos renovables,8745,2021,9
513.672,0.988399098712529,Residuos renovables,8745,2021,10
480.1965,0.995841987219036,Residuos renovables,8745,2021,11
536.5155,1.0,Residuos renovables,8745,2021,12
643.3145,1.0,Generación renovable,8745,2021,1
578.774,1.0,Generación renovable,8745,2021,2
548.0745000000001,1.0,Generación renovable,8745,2021,3
501.76599999999996,1.0,Generación renovable,8745,2021,4
569.291,1.0,Generación renovable,8745,2021,5
495.97900000000004,1.0,Generación renovable,8745,2021,6
486.36949999999996,1.0,Generación renovable,8745,2021,8
469.7495,1.0,Generación renovable,8745,2021,9
519.701,1.0,Generación renovable,8745,2021,10
482.2015,1.0,Generación renovable,8745,2021,11
540.1754999999999,1.0,Generación renovable,8745,2021,12
373.528,1.0,Generación renovable,8745,2021,7
227814.858,0.1428110905827463,Hidráulica,5,2021,1
306758.08,0.2551748716454709,Hidráulica,5,2021,2
270285.922,0.17489444974620724,Hidráulica,5,2021,3
235923.132,0.19734208697929406,Hidráulica,5,2021,4
289607.81,0.22427371900209483,Hidráulica,5,2021,5
275771.771,0.2540784589297809,Hidráulica,5,2021,6
226436.584,0.1665733081183365,Hidráulica,5,2021,7
178880.721,0.1563856132445995,Hidráulica,5,2021,8
122543.897,0.15278982651606052,Hidráulica,5,2021,9
111800.572,0.11943489848512882,Hidráulica,5,2021,10
102818.548,0.062268645580299035,Hidráulica,5,2021,11
300180.331,0.22593349002272997,Hidráulica,5,2021,12
1308593.598,0.820322609774556,Eólica,5,2021,1
830282.066,0.6906651639659709,Eólica,5,2021,2
1141945.948,0.7389212384334652,Eólica,5,2021,3
773997.346,0.6474238040213656,Eólica,5,2021,4
738724.988,0.5720722807114141,Eólica,5,2021,5
577510.594,0.5320812975420257,Eólica,5,2021,6
868237.682,0.6387007804522271,Eólica,5,2021,7
724809.078,0.6336608635889988,Eólica,5,2021,8
498674.278,0.6217556181001959,Eólica,5,2021,9
657321.514,0.7022068571946231,Eólica,5,2021,10
1431317.856,0.8668302171318106,Eólica,5,2021,11
959606.523,0.7222566850656418,Eólica,5,2021,12
